0.6347827410990408 0.1 0
0.5089922923208678 0.1 1
0.5037111047673423 0.1 2
0.5027119611761347 0.1 3
0.5017128175849273 0.1 4
0.6347827410990408 0.15000000000000002 0
0.5089922923208678 0.15000000000000002 1
0.5037111047673423 0.15000000000000002 2
0.5027119611761347 0.15000000000000002 3
0.5017128175849273 0.15000000000000002 4
0.6347827410990408 0.20000000000000004 0
0.5089922923208678 0.20000000000000004 1
0.5037111047673423 0.20000000000000004 2
0.5027119611761347 0.20000000000000004 3
0.5017128175849273 0.20000000000000004 4
0.6347827410990408 0.25000000000000006 0
0.5089922923208678 0.25000000000000006 1
0.5037111047673423 0.25000000000000006 2
0.5027119611761347 0.25000000000000006 3
0.5017128175849273 0.25000000000000006 4
0.6347827410990408 0.30000000000000004 0
0.5089922923208678 0.30000000000000004 1
0.5037111047673423 0.30000000000000004 2
0.5027119611761347 0.30000000000000004 3
0.5017128175849273 0.30000000000000004 4
0.6347827410990408 0.3500000000000001 0
0.5089922923208678 0.3500000000000001 1
0.5037111047673423 0.3500000000000001 2
0.5027119611761347 0.3500000000000001 3
0.5017128175849273 0.3500000000000001 4
0.6347827410990408 0.40000000000000013 0
0.5089922923208678 0.40000000000000013 1
0.5037111047673423 0.40000000000000013 2
0.5027119611761347 0.40000000000000013 3
0.5017128175849273 0.40000000000000013 4
0.6347827410990408 0.45000000000000007 0
0.5089922923208678 0.45000000000000007 1
0.5037111047673423 0.45000000000000007 2
0.5027119611761347 0.45000000000000007 3
0.5017128175849273 0.45000000000000007 4
0.6347827410990408 0.5000000000000001 0
0.5089922923208678 0.5000000000000001 1
0.5037111047673423 0.5000000000000001 2
0.5027119611761347 0.5000000000000001 3
0.5017128175849273 0.5000000000000001 4
0.6347827410990408 0.5500000000000002 0
0.5089922923208678 0.5500000000000002 1
0.5037111047673423 0.5500000000000002 2
0.5027119611761347 0.5500000000000002 3
0.5017128175849273 0.5500000000000002 4
0.6347827410990408 0.6000000000000002 0
0.5089922923208678 0.6000000000000002 1
0.5037111047673423 0.6000000000000002 2
0.5027119611761347 0.6000000000000002 3
0.5017128175849273 0.6000000000000002 4
0.6347827410990408 0.6500000000000001 0
0.5089922923208678 0.6500000000000001 1
0.5037111047673423 0.6500000000000001 2
0.5027119611761347 0.6500000000000001 3
0.5017128175849273 0.6500000000000001 4
0.6347827410990408 0.7000000000000002 0
0.5089922923208678 0.7000000000000002 1
0.5037111047673423 0.7000000000000002 2
0.5027119611761347 0.7000000000000002 3
0.5017128175849273 0.7000000000000002 4
0.6347827410990408 0.7500000000000002 0
0.5089922923208678 0.7500000000000002 1
0.5037111047673423 0.7500000000000002 2
0.5027119611761347 0.7500000000000002 3
0.5017128175849273 0.7500000000000002 4
0.6347827410990408 0.8000000000000002 0
0.5089922923208678 0.8000000000000002 1
0.5037111047673423 0.8000000000000002 2
0.5027119611761347 0.8000000000000002 3
0.5017128175849273 0.8000000000000002 4
0.6347827410990408 0.8500000000000002 0
0.5089922923208678 0.8500000000000002 1
0.5037111047673423 0.8500000000000002 2
0.5027119611761347 0.8500000000000002 3
0.5017128175849273 0.8500000000000002 4
0.6347827410990408 0.9000000000000002 0
0.5089922923208678 0.9000000000000002 1
0.5037111047673423 0.9000000000000002 2
0.5027119611761347 0.9000000000000002 3
0.5017128175849273 0.9000000000000002 4
0.6347827410990408 0.9500000000000003 0
0.5089922923208678 0.9500000000000003 1
0.5037111047673423 0.9500000000000003 2
0.5027119611761347 0.9500000000000003 3
0.5017128175849273 0.9500000000000003 4
