0 0.5493035190615836
1 0.5520527859237536
2 0.9024926686217009
3 0.9565615835777126
4 0.9274193548387096
5 0.9538123167155426
6 0.9618768328445748
7 0.8731671554252199
8 0.9613269794721407
9 0.9849706744868035
10 0.9237536656891495
11 0.967008797653959
12 0.6675219941348973
13 0.8922287390029325
14 0.9426319648093842
15 0.9814882697947214
16 0.8398093841642229
17 0.7844574780058651
18 0.4600439882697947
19 0.45197947214076245
0 0.5493035190615836
1 0.5511363636363636
2 0.782991202346041
3 0.5538856304985337
4 0.9530791788856305
5 0.717375366568915
6 0.904142228739003
7 0.905791788856305
8 0.9004765395894428
9 0.9123900293255132
10 0.7151759530791789
11 0.8297287390029325
12 0.9186217008797654
13 0.8815982404692082
14 0.9569281524926686
15 0.9239369501466276
16 0.8638196480938416
17 0.9435483870967742
18 0.721224340175953
19 0.45179618768328444
