0 0.5531524926686217
1 0.8566715542521994
2 0.6744868035190615
3 0.8011363636363636
4 0.8922287390029325
5 0.9829545454545454
6 0.9549120234604106
7 0.9714076246334311
8 0.9635263929618768
9 0.9631598240469208
10 0.9847873900293255
11 0.9703079178885631
12 0.9552785923753666
13 0.9646260997067448
14 0.9525293255131965
15 0.9125733137829912
16 0.9321847507331378
17 0.8935117302052786
18 0.6854838709677419
19 0.4473973607038123
0 0.5542521994134897
1 0.7862903225806451
2 0.6735703812316716
3 0.9629765395894428
4 0.9638929618768328
5 0.9402492668621701
6 0.968658357771261
7 0.969208211143695
8 0.966642228739003
9 0.967741935483871
10 0.9803885630498533
11 0.9560117302052786
12 0.9646260997067448
13 0.9618768328445748
14 0.9587609970674487
15 0.9505131964809385
16 0.9147727272727273
17 0.8872800586510264
18 0.7333211143695014
19 0.4462976539589443
