0 0.5515029325513197
1 0.5551686217008798
2 0.9538123167155426
3 0.8007697947214076
4 0.8907624633431085
5 0.9811217008797654
6 0.9814882697947214
7 0.9814882697947214
8 0.9167888563049853
9 0.9840542521994134
10 0.9618768328445748
11 0.9840542521994134
12 0.9591275659824047
13 0.9440982404692082
14 0.9723240469208211
15 0.9651759530791789
16 0.9375
17 0.8103005865102639
18 0.4736070381231672
19 0.44923020527859236
0 0.5515029325513197
1 0.5802785923753666
2 0.9583944281524927
3 0.5819281524926686
4 0.8960777126099707
5 0.9855205278592375
6 0.9858870967741935
7 0.9864369501466276
8 0.9202712609970675
9 0.9858870967741935
10 0.9481304985337243
11 0.9866202346041055
12 0.9572947214076246
13 0.9618768328445748
14 0.9780058651026393
15 0.9703079178885631
16 0.9375
17 0.8123167155425219
18 0.6997800586510264
19 0.4495967741935484
