0 0.5511363636363636
1 0.5511363636363636
2 0.5511363636363636
3 0.5511363636363636
4 0.5511363636363636
5 0.5511363636363636
6 0.5511363636363636
7 0.5511363636363636
8 0.5511363636363636
9 0.5511363636363636
10 0.5511363636363636
11 0.5511363636363636
12 0.5511363636363636
13 0.5511363636363636
14 0.5511363636363636
15 0.44886363636363635
16 0.44886363636363635
17 0.44886363636363635
18 0.44886363636363635
19 0.44886363636363635
0 0.5513196480938416
1 0.5513196480938416
2 0.5513196480938416
3 0.5513196480938416
4 0.5513196480938416
5 0.5513196480938416
6 0.5513196480938416
7 0.5513196480938416
8 0.5513196480938416
9 0.5513196480938416
10 0.5513196480938416
11 0.5513196480938416
12 0.5513196480938416
13 0.5513196480938416
14 0.5513196480938416
15 0.44868035190615835
16 0.44868035190615835
17 0.44868035190615835
18 0.44868035190615835
19 0.44868035190615835
